indicator,maturity,layer,split,n_pc,variable,model,value,std
CPI,,24,test,128,rmse,y_bl,0.0044876511323553156,0.0008284778720971319
CPI,,24,test,128,rmse,y_probe,0.00423150948033253,0.0007121030322673153
CPI,,24,test,,cor,y_bl,0.18078436900247988,0.051074342770635044
CPI,,24,test,,cor,y_probe,0.3125638103778231,0.2452757925775842
CPI,,24,test,,mse,y_bl,2.0688113153373616e-5,7.82274679127909e-6
CPI,,24,test,,mse,y_probe,1.7896370266312656e-5,5.805502773712359e-6
CPI,,24,test,,rmse,y_bl,0.0044876511323553156,0.0008284778720971319
CPI,,24,test,,rmse,y_probe,0.004188681706040108,0.0006626800055433815
CPI,,24,train,128,cor,y_bl,0.37985290255940474,0.012636327843945406
CPI,,24,train,128,cor,y_probe,0.4340775857508648,0.01994482579806216
CPI,,24,train,128,mse,y_bl,1.0613969347727288e-5,4.6411247446704393e-7
CPI,,24,train,128,mse,y_probe,1.188669485543151e-5,3.8060065744656457e-7
CPI,,24,train,128,rmse,y_bl,0.003257291211950479,7.091639688277462e-5
CPI,,24,train,128,rmse,y_probe,0.003447357620630271,5.500330574055286e-5
CPI,,24,train,,cor,y_bl,0.37985290255940474,0.012636327843945406
CPI,,24,train,,cor,y_probe,0.6880006382702162,0.009367795608625645
CPI,,24,train,,mse,y_bl,1.0613969347727288e-5,4.6411247446704393e-7
CPI,,24,train,,mse,y_probe,1.0916622511119799e-5,2.8069466038030395e-7
CPI,,24,train,,rmse,y_bl,0.003257291211950479,7.091639688277462e-5
CPI,,24,train,,rmse,y_probe,0.003303814099198131,4.2351343831102914e-5
CPI,,25,test,128,cor,y_bl,0.18078436900247988,0.051074342770635044
CPI,,25,test,128,cor,y_probe,0.4427790118209514,0.2479225695413595
CPI,,25,test,128,mse,y_bl,2.0688113153373616e-5,7.82274679127909e-6
CPI,,25,test,128,mse,y_probe,1.8218942106054916e-5,6.3284303373041785e-6
CPI,,25,test,128,rmse,y_bl,0.0044876511323553156,0.0008284778720971319
CPI,,25,test,128,rmse,y_probe,0.004220883478950013,0.0007098281157978887
CPI,,25,test,,cor,y_bl,0.18078436900247988,0.051074342770635044
CPI,,25,test,,cor,y_probe,0.34199824319287836,0.2234651091077559
CPI,,25,test,,mse,y_bl,2.0688113153373616e-5,7.82274679127909e-6
CPI,,25,test,,mse,y_probe,1.7901118654776363e-5,5.904340335417483e-6
CPI,,25,test,,rmse,y_bl,0.0044876511323553156,0.0008284778720971319
CPI,,25,test,,rmse,y_probe,0.004188028899943423,0.0006722467813376303
CPI,,25,train,128,cor,y_bl,0.37985290255940474,0.012636327843945406
CPI,,25,train,128,cor,y_probe,0.42680979705159283,0.01923070874906206
CPI,,25,train,128,mse,y_bl,1.0613969347727288e-5,4.6411247446704393e-7
CPI,,25,train,128,mse,y_probe,1.1926303476993592e-5,3.8507920125261404e-7
CPI,,25,train,128,rmse,y_bl,0.003257291211950479,7.091639688277462e-5
CPI,,25,train,128,rmse,y_probe,0.003453090534963747,5.555666406214945e-5
CPI,,25,train,,cor,y_bl,0.37985290255940474,0.012636327843945406
CPI,,25,train,,cor,y_probe,0.69822478966435,0.008279717539339966
CPI,,25,train,,mse,y_bl,1.0613969347727288e-5,4.6411247446704393e-7
CPI,,25,train,,mse,y_probe,1.0936103645459885e-5,2.74875873592484e-7
CPI,,25,train,,rmse,y_bl,0.003257291211950479,7.091639688277462e-5
CPI,,25,train,,rmse,y_probe,0.0033067702237780305,4.144774714741121e-5
UST,1 Mo,1,test,128,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,1,test,128,cor,y_probe,0.08423465278986467,0.15761763603518428
UST,1 Mo,1,test,128,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,1,test,128,mse,y_probe,0.4712865157798096,0.09523279438668077
UST,1 Mo,1,test,128,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,1,test,128,rmse,y_probe,0.6836260475941931,0.07019564472379776
UST,1 Mo,1,test,,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,1,test,,cor,y_probe,0.11032858671453782,0.10315691554849145
UST,1 Mo,1,test,,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,1,test,,mse,y_probe,0.4701467694939484,0.09613387663840396
UST,1 Mo,1,test,,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,1,test,,rmse,y_probe,0.6827372625960867,0.0708572487183797
UST,1 Mo,1,train,128,cor,y_bl,0.3373969318568934,0.04648116502352044
UST,1 Mo,1,train,128,cor,y_probe,0.3053901017035843,0.02356233215179096
UST,1 Mo,1,train,128,mse,y_bl,0.219481268063411,0.01800017147199949
UST,1 Mo,1,train,128,mse,y_probe,0.24501985848531457,0.013163237422770292
UST,1 Mo,1,train,128,rmse,y_bl,0.4681819981036529,0.01893689240220261
UST,1 Mo,1,train,128,rmse,y_probe,0.49485266589250765,0.01326167148178976
UST,1 Mo,1,train,,cor,y_bl,0.3373969318568934,0.04648116502352044
UST,1 Mo,1,train,,cor,y_probe,0.5491869231469412,0.03463347945450653
UST,1 Mo,1,train,,mse,y_bl,0.219481268063411,0.01800017147199949
UST,1 Mo,1,train,,mse,y_probe,0.23616778145184716,0.012618253803669587
UST,1 Mo,1,train,,rmse,y_bl,0.4681819981036529,0.01893689240220261
UST,1 Mo,1,train,,rmse,y_probe,0.4858331620047488,0.012938322356214687
UST,1 Mo,2,test,128,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,2,test,128,cor,y_probe,0.09485607622468775,0.17375571658536407
UST,1 Mo,2,test,128,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,2,test,128,mse,y_probe,0.47101738963194084,0.0954411748138283
UST,1 Mo,2,test,128,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,2,test,128,rmse,y_probe,0.6834177787282878,0.07033428529204178
UST,1 Mo,2,test,,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,2,test,,cor,y_probe,0.14324425983538666,0.16221698759585276
UST,1 Mo,2,test,,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,2,test,,mse,y_probe,0.4713163383904152,0.09896376141478766
UST,1 Mo,2,test,,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,2,test,,rmse,y_probe,0.6834321571322265,0.07277383619824268
UST,1 Mo,2,train,128,cor,y_bl,0.3373969318568934,0.04648116502352044
UST,1 Mo,2,train,128,cor,y_probe,0.31929967152394156,0.03703480896515815
UST,1 Mo,2,train,128,mse,y_bl,0.219481268063411,0.01800017147199949
UST,1 Mo,2,train,128,mse,y_probe,0.2448115676929039,0.01311809041658332
UST,1 Mo,2,train,128,rmse,y_bl,0.4681819981036529,0.01893689240220261
UST,1 Mo,2,train,128,rmse,y_probe,0.4946430223927079,0.013221577586989225
UST,1 Mo,2,train,,cor,y_bl,0.3373969318568934,0.04648116502352044
UST,1 Mo,2,train,,cor,y_probe,0.5638480226714748,0.030204753910580796
UST,1 Mo,2,train,,mse,y_bl,0.219481268063411,0.01800017147199949
UST,1 Mo,2,train,,mse,y_probe,0.23406316158472915,0.012647225078968748
UST,1 Mo,2,train,,rmse,y_bl,0.4681819981036529,0.01893689240220261
UST,1 Mo,2,train,,rmse,y_probe,0.483660600878533,0.013018484096927397
UST,1 Mo,3,test,128,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,3,test,128,cor,y_probe,0.08547878965665574,0.12954055832290023
UST,1 Mo,3,test,128,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,3,test,128,mse,y_probe,0.47074983748171234,0.09511792857691204
UST,1 Mo,3,test,128,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,3,test,128,rmse,y_probe,0.6832372066088583,0.07014945640413636
UST,1 Mo,3,test,,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,3,test,,cor,y_probe,0.11738659083945047,0.16089809688279313
UST,1 Mo,3,test,,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,3,test,,mse,y_probe,0.4713586010446191,0.09743236879076525
UST,1 Mo,3,test,,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,3,test,,rmse,y_probe,0.6835542981863061,0.0716948610052135
UST,1 Mo,3,train,128,cor,y_bl,0.3373969318568934,0.04648116502352044
UST,1 Mo,3,train,128,cor,y_probe,0.30831050474574306,0.05429484745097971
UST,1 Mo,3,train,128,mse,y_bl,0.219481268063411,0.01800017147199949
UST,1 Mo,3,train,128,mse,y_probe,0.24533822630259947,0.013141704327571571
UST,1 Mo,3,train,128,rmse,y_bl,0.4681819981036529,0.01893689240220261
UST,1 Mo,3,train,128,rmse,y_probe,0.4951748702120888,0.013232262327377448
UST,1 Mo,3,train,,cor,y_bl,0.3373969318568934,0.04648116502352044
UST,1 Mo,3,train,,cor,y_probe,0.541760996590418,0.03400461333600622
UST,1 Mo,3,train,,mse,y_bl,0.219481268063411,0.01800017147199949
UST,1 Mo,3,train,,mse,y_probe,0.23679955582135054,0.012655248754418985
UST,1 Mo,3,train,,rmse,y_bl,0.4681819981036529,0.01893689240220261
UST,1 Mo,3,train,,rmse,y_probe,0.48648242213479886,0.01296190452874895
UST,1 Mo,4,test,128,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,4,test,128,cor,y_probe,0.2058895406185169,0.10265302570523194
UST,1 Mo,4,test,128,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,4,test,128,mse,y_probe,0.4697157025799655,0.0948744209048845
UST,1 Mo,4,test,128,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,4,test,128,rmse,y_probe,0.6824914712012268,0.07000977001060738
UST,1 Mo,4,test,,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,4,test,,cor,y_probe,0.21986892291164278,0.15976553903603385
UST,1 Mo,4,test,,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,4,test,,mse,y_probe,0.46969183114357166,0.09707337997825743
UST,1 Mo,4,test,,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,4,test,,rmse,y_probe,0.682344719331679,0.07156740829232028
UST,1 Mo,4,train,128,cor,y_bl,0.3373969318568934,0.04648116502352044
UST,1 Mo,4,train,128,cor,y_probe,0.28553672508627737,0.03404553152579239
UST,1 Mo,4,train,128,mse,y_bl,0.219481268063411,0.01800017147199949
UST,1 Mo,4,train,128,mse,y_probe,0.24540574701053472,0.013024296738356115
UST,1 Mo,4,train,128,rmse,y_bl,0.4681819981036529,0.01893689240220261
UST,1 Mo,4,train,128,rmse,y_probe,0.4952455267553789,0.013115603270627253
UST,1 Mo,4,train,,cor,y_bl,0.3373969318568934,0.04648116502352044
UST,1 Mo,4,train,,cor,y_probe,0.5677130201729156,0.029417441581038022
UST,1 Mo,4,train,,mse,y_bl,0.219481268063411,0.01800017147199949
UST,1 Mo,4,train,,mse,y_probe,0.2364097021132563,0.012657594805595121
UST,1 Mo,4,train,,rmse,y_bl,0.4681819981036529,0.01893689240220261
UST,1 Mo,4,train,,rmse,y_probe,0.4860813685555441,0.012971375043998075
UST,1 Mo,5,test,128,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,5,test,128,cor,y_probe,0.15324968394613772,0.08593459659615842
UST,1 Mo,5,test,128,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,5,test,128,mse,y_probe,0.47059563151017914,0.09526804412200385
UST,1 Mo,5,test,128,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,5,test,128,rmse,y_probe,0.6831113934047012,0.07030696721224355
UST,1 Mo,5,test,,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,5,test,,cor,y_probe,0.2653020801690248,0.12181227089139006
UST,1 Mo,5,test,,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,5,test,,mse,y_probe,0.46877863797544805,0.09807167182736291
UST,1 Mo,5,test,,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,5,test,,rmse,y_probe,0.6816051658906745,0.07239678693313943
UST,1 Mo,5,train,128,cor,y_bl,0.3373969318568934,0.04648116502352044
UST,1 Mo,5,train,128,cor,y_probe,0.36381733870977817,0.026784634685145196
UST,1 Mo,5,train,128,mse,y_bl,0.219481268063411,0.01800017147199949
UST,1 Mo,5,train,128,mse,y_probe,0.244188733017574,0.012824982515506322
UST,1 Mo,5,train,128,rmse,y_bl,0.4681819981036529,0.01893689240220261
UST,1 Mo,5,train,128,rmse,y_probe,0.49401886395085504,0.01294676978442037
UST,1 Mo,5,train,,cor,y_bl,0.3373969318568934,0.04648116502352044
UST,1 Mo,5,train,,cor,y_probe,0.6041007690396935,0.02812397895916395
UST,1 Mo,5,train,,mse,y_bl,0.219481268063411,0.01800017147199949
UST,1 Mo,5,train,,mse,y_probe,0.22979416845118145,0.011974323619326389
UST,1 Mo,5,train,,rmse,y_bl,0.4681819981036529,0.01893689240220261
UST,1 Mo,5,train,,rmse,y_probe,0.4792393312396711,0.012441455106530783
UST,1 Mo,6,test,128,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,6,test,128,cor,y_probe,0.10367007377192825,0.11588615232899681
UST,1 Mo,6,test,128,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,6,test,128,mse,y_probe,0.4705891111299289,0.09560157850044475
UST,1 Mo,6,test,128,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,6,test,128,rmse,y_probe,0.68308985103684,0.07051034091178325
UST,1 Mo,6,test,,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,6,test,,cor,y_probe,0.2276548104927369,0.12420910653826897
UST,1 Mo,6,test,,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,6,test,,mse,y_probe,0.46970533359271516,0.09885583785756734
UST,1 Mo,6,test,,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,6,test,,rmse,y_probe,0.6822504907990401,0.07279767679314936
UST,1 Mo,6,train,128,cor,y_bl,0.3373969318568934,0.04648116502352044
UST,1 Mo,6,train,128,cor,y_probe,0.3420627972274287,0.03021792406823193
UST,1 Mo,6,train,128,mse,y_bl,0.219481268063411,0.01800017147199949
UST,1 Mo,6,train,128,mse,y_probe,0.24436152612691134,0.012961850595226854
UST,1 Mo,6,train,128,rmse,y_bl,0.4681819981036529,0.01893689240220261
UST,1 Mo,6,train,128,rmse,y_probe,0.49419097235877923,0.01307712535286486
UST,1 Mo,6,train,,cor,y_bl,0.3373969318568934,0.04648116502352044
UST,1 Mo,6,train,,cor,y_probe,0.5995099181508706,0.023688015050784078
UST,1 Mo,6,train,,mse,y_bl,0.219481268063411,0.01800017147199949
UST,1 Mo,6,train,,mse,y_probe,0.22933443706798612,0.012180919062540534
UST,1 Mo,6,train,,rmse,y_bl,0.4681819981036529,0.01893689240220261
UST,1 Mo,6,train,,rmse,y_probe,0.4787547755567189,0.01266402136082063
UST,1 Mo,7,test,128,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,7,test,128,cor,y_probe,0.22929052569792713,0.16383254078480633
UST,1 Mo,7,test,128,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,7,test,128,mse,y_probe,0.46989593006744856,0.09622620928065498
UST,1 Mo,7,test,128,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,7,test,128,rmse,y_probe,0.6825408709565188,0.0710095903854306
UST,1 Mo,7,test,,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,7,test,,cor,y_probe,0.1714911878610293,0.06539622435911564
UST,1 Mo,7,test,,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,7,test,,mse,y_probe,0.4699796631542924,0.09950829372698076
UST,1 Mo,7,test,,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,7,test,,rmse,y_probe,0.682409799255912,0.07328479577816784
UST,1 Mo,7,train,128,cor,y_bl,0.3373969318568934,0.04648116502352044
UST,1 Mo,7,train,128,cor,y_probe,0.3389023126770865,0.027927355206127796
UST,1 Mo,7,train,128,mse,y_bl,0.219481268063411,0.01800017147199949
UST,1 Mo,7,train,128,mse,y_probe,0.24418419849353673,0.012920639034264195
UST,1 Mo,7,train,128,rmse,y_bl,0.4681819981036529,0.01893689240220261
UST,1 Mo,7,train,128,rmse,y_probe,0.49401224902615526,0.01304302043511641
UST,1 Mo,7,train,,cor,y_bl,0.3373969318568934,0.04648116502352044
UST,1 Mo,7,train,,cor,y_probe,0.6153647366086974,0.019607984890200138
UST,1 Mo,7,train,,mse,y_bl,0.219481268063411,0.01800017147199949
UST,1 Mo,7,train,,mse,y_probe,0.22817803669675993,0.011976879678937652
UST,1 Mo,7,train,,rmse,y_bl,0.4681819981036529,0.01893689240220261
UST,1 Mo,7,train,,rmse,y_probe,0.4775493895451531,0.012480847417722535
UST,1 Mo,8,test,128,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,8,test,128,cor,y_probe,0.2857510642715178,0.07724052494176488
UST,1 Mo,8,test,128,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,8,test,128,mse,y_probe,0.46944166075041505,0.09576000138159636
UST,1 Mo,8,test,128,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,8,test,128,rmse,y_probe,0.6822349624515893,0.07068518903466932
UST,1 Mo,8,test,,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,8,test,,cor,y_probe,0.13359974472069852,0.043342157878627316
UST,1 Mo,8,test,,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,8,test,,mse,y_probe,0.47078179488053334,0.09928163854971872
UST,1 Mo,8,test,,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,8,test,,rmse,y_probe,0.6830102313015537,0.07313360050219184
UST,1 Mo,8,train,128,cor,y_bl,0.3373969318568934,0.04648116502352044
UST,1 Mo,8,train,128,cor,y_probe,0.30852210179555456,0.037404046694245796
UST,1 Mo,8,train,128,mse,y_bl,0.219481268063411,0.01800017147199949
UST,1 Mo,8,train,128,mse,y_probe,0.24494427068678562,0.012810881704552865
UST,1 Mo,8,train,128,rmse,y_bl,0.4681819981036529,0.01893689240220261
UST,1 Mo,8,train,128,rmse,y_probe,0.4947835956541371,0.012916276473357297
UST,1 Mo,8,train,,cor,y_bl,0.3373969318568934,0.04648116502352044
UST,1 Mo,8,train,,cor,y_probe,0.6202186077546858,0.020378223406400112
UST,1 Mo,8,train,,mse,y_bl,0.219481268063411,0.01800017147199949
UST,1 Mo,8,train,,mse,y_probe,0.22789954660066383,0.012069708174460318
UST,1 Mo,8,train,,rmse,y_bl,0.4681819981036529,0.01893689240220261
UST,1 Mo,8,train,,rmse,y_probe,0.47725555389355245,0.012583862603661436
UST,1 Mo,9,test,128,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,9,test,128,cor,y_probe,0.27477916232740524,0.057542003083731086
UST,1 Mo,9,test,128,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,9,test,128,mse,y_probe,0.4694156393052329,0.09587158412634766
UST,1 Mo,9,test,128,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,9,test,128,rmse,y_probe,0.6822100468435519,0.07075566488762099
UST,1 Mo,9,test,,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,9,test,,cor,y_probe,0.14543845858599763,0.044134052349942034
UST,1 Mo,9,test,,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,9,test,,mse,y_probe,0.47134132986991056,0.09908351590751614
UST,1 Mo,9,test,,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,9,test,,rmse,y_probe,0.6834311347975237,0.07300011865812009
UST,1 Mo,9,train,128,cor,y_bl,0.3373969318568934,0.04648116502352044
UST,1 Mo,9,train,128,cor,y_probe,0.30543545110862924,0.027866206300397954
UST,1 Mo,9,train,128,mse,y_bl,0.219481268063411,0.01800017147199949
UST,1 Mo,9,train,128,mse,y_probe,0.2447240886830465,0.012892581470395672
UST,1 Mo,9,train,128,rmse,y_bl,0.4681819981036529,0.01893689240220261
UST,1 Mo,9,train,128,rmse,y_probe,0.4945592739138749,0.013000637908743496
UST,1 Mo,9,train,,cor,y_bl,0.3373969318568934,0.04648116502352044
UST,1 Mo,9,train,,cor,y_probe,0.6001049613532533,0.01936737954871301
UST,1 Mo,9,train,,mse,y_bl,0.219481268063411,0.01800017147199949
UST,1 Mo,9,train,,mse,y_probe,0.2286222800622224,0.011913514538986553
UST,1 Mo,9,train,,rmse,y_bl,0.4681819981036529,0.01893689240220261
UST,1 Mo,9,train,,rmse,y_probe,0.47801585833061433,0.012405605923760159
UST,1 Mo,10,test,128,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,10,test,128,cor,y_probe,0.27280055293314065,0.06910397363831862
UST,1 Mo,10,test,128,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,10,test,128,mse,y_probe,0.4693988354777293,0.09615886557966358
UST,1 Mo,10,test,128,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,10,test,128,rmse,y_probe,0.6821762283131482,0.07101433836008775
UST,1 Mo,10,test,,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,10,test,,cor,y_probe,0.17650258757378787,0.035001314115053125
UST,1 Mo,10,test,,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,10,test,,mse,y_probe,0.47081906535063756,0.09867078458976691
UST,1 Mo,10,test,,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,10,test,,rmse,y_probe,0.6830777466845358,0.07266238138657584
UST,1 Mo,10,train,128,cor,y_bl,0.3373969318568934,0.04648116502352044
UST,1 Mo,10,train,128,cor,y_probe,0.30604122781540694,0.02534752306057898
UST,1 Mo,10,train,128,mse,y_bl,0.219481268063411,0.01800017147199949
UST,1 Mo,10,train,128,mse,y_probe,0.24437736903317622,0.012850193780609923
UST,1 Mo,10,train,128,rmse,y_bl,0.4681819981036529,0.01893689240220261
UST,1 Mo,10,train,128,rmse,y_probe,0.49420927181229646,0.012969420184413782
UST,1 Mo,10,train,,cor,y_bl,0.3373969318568934,0.04648116502352044
UST,1 Mo,10,train,,cor,y_probe,0.6089988727742816,0.020586218516043173
UST,1 Mo,10,train,,mse,y_bl,0.219481268063411,0.01800017147199949
UST,1 Mo,10,train,,mse,y_probe,0.22815997144991074,0.011838555395195023
UST,1 Mo,10,train,,rmse,y_bl,0.4681819981036529,0.01893689240220261
UST,1 Mo,10,train,,rmse,y_probe,0.47753336658711376,0.01234176070744949
UST,1 Mo,11,test,128,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,11,test,128,cor,y_probe,0.33522523666000725,0.07700952250170301
UST,1 Mo,11,test,128,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,11,test,128,mse,y_probe,0.46897660938009433,0.09609810757961729
UST,1 Mo,11,test,128,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,11,test,128,rmse,y_probe,0.6818703261939012,0.07097065975032603
UST,1 Mo,11,test,,cor,y_bl,-0.15243749072199403,0.039869949127289035
UST,1 Mo,11,test,,cor,y_probe,0.15531930226101917,0.0323391945890984
UST,1 Mo,11,test,,mse,y_bl,0.5763607088116371,0.11703557143736852
UST,1 Mo,11,test,,mse,y_probe,0.4699742842208073,0.098655962938587
UST,1 Mo,11,test,,rmse,y_bl,0.7559821257923026,0.07787597747531312
UST,1 Mo,11,test,,rmse,y_probe,0.6824564775181411,0.07269319529999169
